ST,167,x,123568,123568,-00.1218,y,125280,125273,+00.0024,011
ST,167,x,123568,123568,-00.1218,y,125280,125273,+00.0024,011
ST,167,x,123568,123568,-00.1218,y,125280,125273,+00.0024,011
ST,167,x,123569,123569,-00.1216,y,125280,125273,+00.0024,011
ST,166,x,123569,123569,-00.1216,y,125280,125265,+00.0012,011
ST,167,x,123569,123569,-00.1216,y,125280,125273,+00.0024,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125280,125273,+00.0024,011
ST,167,x,123570,123570,-00.1215,y,125280,125273,+00.0024,011
ST,167,x,123570,123570,-00.1215,y,125280,125273,+00.0024,011
ST,167,x,123570,123570,-00.1215,y,125280,125273,+00.0024,011
ST,167,x,123571,123571,-00.1213,y,125280,125273,+00.0024,011
ST,167,x,123570,123570,-00.1215,y,125280,125273,+00.0024,011
ST,167,x,123570,123570,-00.1215,y,125280,125273,+00.0024,011
ST,167,x,123571,123571,-00.1213,y,125280,125273,+00.0024,011
ST,167,x,123571,123571,-00.1213,y,125281,125274,+00.0025,011
ST,167,x,123571,123571,-00.1213,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125280,125273,+00.0024,011
ST,167,x,123571,123571,-00.1213,y,125280,125273,+00.0024,011
ST,167,x,123571,123571,-00.1213,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,167,x,123570,123570,-00.1215,y,125281,125274,+00.0025,011
ST,166,x,123570,123570,-00.1215,y,125281,125266,+00.0014,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125282,125267,+00.0015,011
ST,167,x,123568,123568,-00.1218,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,167,x,123569,123569,-00.1216,y,125281,125274,+00.0025,011
ST,166,x,123569,123569,-00.1216,y,125281,125266,+00.0014,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,167,x,123570,123570,-00.1215,y,125282,125275,+00.0027,011
ST,167,x,123570,123570,-00.1215,y,125282,125275,+00.0027,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123568,123568,-00.1218,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,167,x,123569,123569,-00.1216,y,125282,125275,+00.0027,011
ST,167,x,123569,123569,-00.1216,y,125283,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,167,x,123569,123569,-00.1216,y,125283,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,166,x,123569,123569,-00.1216,y,125282,125267,+00.0015,011
ST,166,x,123570,123570,-00.1215,y,125282,125267,+00.0015,011
ST,166,x,123570,123570,-00.1215,y,125283,125268,+00.0017,011
ST,166,x,123570,123570,-00.1215,y,125283,125268,+00.0017,011
ST,166,x,123570,123570,-00.1215,y,125283,125268,+00.0017,011
ST,166,x,123570,123570,-00.1215,y,125283,125268,+00.0017,011
ST,166,x,123570,123570,-00.1215,y,125283,125268,+00.0017,011
ST,166,x,123570,123570,-00.1215,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125284,125269,+00.0018,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125283,125268,+00.0017,011
ST,166,x,123569,123569,-00.1216,y,125284,125269,+00.0018,011
ST,167,x,123570,123570,-00.1215,y,125284,125277,+00.0029,011
ST,167,x,123570,123570,-00.1215,y,125285,125278,+00.0031,011
ST,167,x,123569,123569,-00.1216,y,125285,125278,+00.0031,011
ST,167,x,123569,123569,-00.1216,y,125285,125278,+00.0031,011
ST,167,x,123569,123569,-00.1216,y,125285,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125285,125270,+00.0019,011
ST,166,x,123570,123570,-00.1215,y,125285,125270,+00.0019,011
ST,166,x,123570,123570,-00.1215,y,125286,125271,+00.0021,011
ST,166,x,123570,123570,-00.1215,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125285,125270,+00.0019,011
ST,166,x,123569,123569,-00.1216,y,125285,125270,+00.0019,011
ST,166,x,123569,123569,-00.1216,y,125285,125270,+00.0019,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125285,125270,+00.0019,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123568,123568,-00.1218,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125287,125272,+00.0022,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123568,123568,-00.1218,y,125287,125272,+00.0022,011
ST,166,x,123568,123568,-00.1218,y,125286,125271,+00.0021,011
ST,166,x,123568,123568,-00.1218,y,125287,125272,+00.0022,011
ST,166,x,123568,123568,-00.1218,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123568,123568,-00.1218,y,125286,125271,+00.0021,011
ST,166,x,123568,123568,-00.1218,y,125286,125271,+00.0021,011
ST,166,x,123568,123568,-00.1218,y,125286,125271,+00.0021,011
ST,166,x,123567,123567,-00.1219,y,125286,125271,+00.0021,011
ST,166,x,123567,123567,-00.1219,y,125286,125271,+00.0021,011
ST,166,x,123568,123568,-00.1218,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125287,125272,+00.0022,011
ST,166,x,123570,123570,-00.1215,y,125287,125272,+00.0022,011
ST,166,x,123570,123570,-00.1215,y,125287,125272,+00.0022,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125286,125271,+00.0021,011
ST,166,x,123569,123569,-00.1216,y,125287,125272,+00.0022,011
ST,166,x,123570,123570,-00.1215,y,125287,125272,+00.0022,011
ST,166,x,123569,123569,-00.1216,y,125288,125273,+00.0024,011
ST,166,x,123569,123569,-00.1216,y,125287,125272,+00.0022,011
ST,166,x,123568,123568,-00.1218,y,125287,125272,+00.0022,011
ST,166,x,123568,123568,-00.1218,y,125287,125272,+00.0022,011
ST,166,x,123569,123569,-00.1216,y,125287,125272,+00.0022,011
ST,166,x,123568,123568,-00.1218,y,125287,125272,+00.0022,011
ST,166,x,123568,123568,-00.1218,y,125287,125272,+00.0022,011
ST,166,x,123568,123568,-00.1218,y,125287,125272,+00.0022,011
ST,166,x,123569,123569,-00.1216,y,125287,125272,+00.0022,011
ST,166,x,123569,123569,-00.1216,y,125288,125273,+00.0024,011
ST,166,x,123569,123569,-00.1216,y,125288,125273,+00.0024,011
ST,166,x,123569,123569,-00.1216,y,125289,125274,+00.0025,011
ST,166,x,123569,123569,-00.1216,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123567,123567,-00.1219,y,125289,125274,+00.0025,011
ST,166,x,123567,123567,-00.1219,y,125289,125274,+00.0025,011
ST,166,x,123567,123567,-00.1219,y,125289,125274,+00.0025,011
ST,166,x,123567,123567,-00.1219,y,125289,125274,+00.0025,011
ST,166,x,123567,123567,-00.1219,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123567,123567,-00.1219,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125288,125273,+00.0024,011
ST,166,x,123568,123568,-00.1218,y,125289,125274,+00.0025,011
ST,166,x,123568,123568,-00.1218,y,125289,125274,+00.0025,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123567,123567,-00.1219,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125289,125274,+00.0025,011
ST,166,x,123568,123568,-00.1218,y,125289,125274,+00.0025,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123568,123568,-00.1218,y,125290,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125290,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125290,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125290,125275,+00.0027,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123568,123568,-00.1218,y,125291,125276,+00.0028,011
ST,166,x,123568,123568,-00.1218,y,125291,125276,+00.0028,011
ST,166,x,123568,123568,-00.1218,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123568,123568,-00.1218,y,125291,125276,+00.0028,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125291,125276,+00.0028,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125291,125276,+00.0028,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125293,125278,+00.0031,011
ST,166,x,123568,123568,-00.1218,y,125293,125278,+00.0031,011
ST,166,x,123568,123568,-00.1218,y,125293,125278,+00.0031,011
ST,166,x,123568,123568,-00.1218,y,125293,125278,+00.0031,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123570,123570,-00.1215,y,125292,125277,+00.0029,011
ST,166,x,123570,123570,-00.1215,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123568,123568,-00.1218,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123570,123570,-00.1215,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125294,125279,+00.0032,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123570,123570,-00.1215,y,125293,125278,+00.0031,011
ST,166,x,123570,123570,-00.1215,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125292,125277,+00.0029,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123570,123570,-00.1215,y,125293,125278,+00.0031,011
ST,166,x,123570,123570,-00.1215,y,125293,125278,+00.0031,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123570,123570,-00.1215,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125293,125278,+00.0031,011
ST,166,x,123569,123569,-00.1216,y,125294,125279,+00.0032,011
ST,166,x,123569,123569,-00.1216,y,125294,125279,+00.0032,011
ST,166,x,123569,123569,-00.1216,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123569,123569,-00.1216,y,125294,125279,+00.0032,011
ST,166,x,123569,123569,-00.1216,y,125295,125280,+00.0034,011
ST,166,x,123569,123569,-00.1216,y,125295,125280,+00.0034,011
ST,166,x,123569,123569,-00.1216,y,125296,125281,+00.0035,011
ST,166,x,123569,123569,-00.1216,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125294,125279,+00.0032,011
ST,166,x,123571,123571,-00.1213,y,125294,125279,+00.0032,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123572,123572,-00.1212,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125297,125282,+00.0036,011
ST,166,x,123571,123571,-00.1213,y,125297,125282,+00.0036,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125294,125279,+00.0032,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123570,123570,-00.1215,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125295,125280,+00.0034,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123570,123570,-00.1215,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,165,x,123570,123570,-00.1215,y,125295,125272,+00.0022,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125297,125282,+00.0036,011
ST,166,x,123571,123571,-00.1213,y,125297,125282,+00.0036,011
ST,166,x,123571,123571,-00.1213,y,125297,125282,+00.0036,011
ST,166,x,123572,123572,-00.1212,y,125297,125282,+00.0036,011
ST,166,x,123572,123572,-00.1212,y,125297,125282,+00.0036,011
ST,166,x,123572,123572,-00.1212,y,125297,125282,+00.0036,011
ST,166,x,123572,123572,-00.1212,y,125297,125282,+00.0036,011
ST,166,x,123572,123572,-00.1212,y,125297,125282,+00.0036,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123572,123572,-00.1212,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125297,125282,+00.0036,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,166,x,123571,123571,-00.1213,y,125296,125281,+00.0035,011
ST,165,x,123572,123572,-00.1212,y,125296,125273,+00.0024,011
